"","dateRep","day","month","year","cases","deaths","country","popData2019","continentExp"
"356","23/11/2020",23,11,2020,565,14,"Albania",2862427,"Europe"
"357","22/11/2020",22,11,2020,737,13,"Albania",2862427,"Europe"
"358","21/11/2020",21,11,2020,836,15,"Albania",2862427,"Europe"
"359","20/11/2020",20,11,2020,786,11,"Albania",2862427,"Europe"
"360","19/11/2020",19,11,2020,711,9,"Albania",2862427,"Europe"
"361","18/11/2020",18,11,2020,694,6,"Albania",2862427,"Europe"
"362","17/11/2020",17,11,2020,602,8,"Albania",2862427,"Europe"
"363","16/11/2020",16,11,2020,597,11,"Albania",2862427,"Europe"
"364","15/11/2020",15,11,2020,532,7,"Albania",2862427,"Europe"
"365","14/11/2020",14,11,2020,490,7,"Albania",2862427,"Europe"
"366","13/11/2020",13,11,2020,410,8,"Albania",2862427,"Europe"
"367","12/11/2020",12,11,2020,507,11,"Albania",2862427,"Europe"
"368","11/11/2020",11,11,2020,563,8,"Albania",2862427,"Europe"
"369","10/11/2020",10,11,2020,525,12,"Albania",2862427,"Europe"
"370","09/11/2020",9,11,2020,501,2,"Albania",2862427,"Europe"
"371","08/11/2020",8,11,2020,495,8,"Albania",2862427,"Europe"
"372","07/11/2020",7,11,2020,489,6,"Albania",2862427,"Europe"
"373","06/11/2020",6,11,2020,421,7,"Albania",2862427,"Europe"
"374","05/11/2020",5,11,2020,396,4,"Albania",2862427,"Europe"
"375","04/11/2020",4,11,2020,381,5,"Albania",2862427,"Europe"
"376","03/11/2020",3,11,2020,321,9,"Albania",2862427,"Europe"
"377","02/11/2020",2,11,2020,327,9,"Albania",2862427,"Europe"
"378","01/11/2020",1,11,2020,241,7,"Albania",2862427,"Europe"
"379","31/10/2020",31,10,2020,319,3,"Albania",2862427,"Europe"
"380","30/10/2020",30,10,2020,275,6,"Albania",2862427,"Europe"
"381","29/10/2020",29,10,2020,311,6,"Albania",2862427,"Europe"
"382","28/10/2020",28,10,2020,284,7,"Albania",2862427,"Europe"
"383","27/10/2020",27,10,2020,288,3,"Albania",2862427,"Europe"
"384","26/10/2020",26,10,2020,299,4,"Albania",2862427,"Europe"
"385","25/10/2020",25,10,2020,302,4,"Albania",2862427,"Europe"
"386","24/10/2020",24,10,2020,306,4,"Albania",2862427,"Europe"
"387","23/10/2020",23,10,2020,302,3,"Albania",2862427,"Europe"
"388","22/10/2020",22,10,2020,297,4,"Albania",2862427,"Europe"
"389","21/10/2020",21,10,2020,301,4,"Albania",2862427,"Europe"
"390","20/10/2020",20,10,2020,295,3,"Albania",2862427,"Europe"
"391","19/10/2020",19,10,2020,281,3,"Albania",2862427,"Europe"
"392","18/10/2020",18,10,2020,273,5,"Albania",2862427,"Europe"
"393","17/10/2020",17,10,2020,289,4,"Albania",2862427,"Europe"
"394","16/10/2020",16,10,2020,257,5,"Albania",2862427,"Europe"
"395","15/10/2020",15,10,2020,203,5,"Albania",2862427,"Europe"
"396","14/10/2020",14,10,2020,182,5,"Albania",2862427,"Europe"
"397","13/10/2020",13,10,2020,171,4,"Albania",2862427,"Europe"
"398","12/10/2020",12,10,2020,168,4,"Albania",2862427,"Europe"
"399","11/10/2020",11,10,2020,165,3,"Albania",2862427,"Europe"
"400","10/10/2020",10,10,2020,167,2,"Albania",2862427,"Europe"
"401","09/10/2020",9,10,2020,169,4,"Albania",2862427,"Europe"
"402","08/10/2020",8,10,2020,162,4,"Albania",2862427,"Europe"
"403","07/10/2020",7,10,2020,158,3,"Albania",2862427,"Europe"
"404","06/10/2020",6,10,2020,144,4,"Albania",2862427,"Europe"
"405","05/10/2020",5,10,2020,149,4,"Albania",2862427,"Europe"
"406","04/10/2020",4,10,2020,152,3,"Albania",2862427,"Europe"
"407","03/10/2020",3,10,2020,159,1,"Albania",2862427,"Europe"
"408","02/10/2020",2,10,2020,157,1,"Albania",2862427,"Europe"
"409","01/10/2020",1,10,2020,131,3,"Albania",2862427,"Europe"
"410","30/09/2020",30,9,2020,127,4,"Albania",2862427,"Europe"
"411","29/09/2020",29,9,2020,132,3,"Albania",2862427,"Europe"
"412","28/09/2020",28,9,2020,106,2,"Albania",2862427,"Europe"
"413","27/09/2020",27,9,2020,108,2,"Albania",2862427,"Europe"
"414","26/09/2020",26,9,2020,124,3,"Albania",2862427,"Europe"
"415","25/09/2020",25,9,2020,134,0,"Albania",2862427,"Europe"
"416","24/09/2020",24,9,2020,121,3,"Albania",2862427,"Europe"
"417","23/09/2020",23,9,2020,131,3,"Albania",2862427,"Europe"
"418","22/09/2020",22,9,2020,150,2,"Albania",2862427,"Europe"
"419","21/09/2020",21,9,2020,159,4,"Albania",2862427,"Europe"
"420","20/09/2020",20,9,2020,153,5,"Albania",2862427,"Europe"
"421","19/09/2020",19,9,2020,125,5,"Albania",2862427,"Europe"
"422","18/09/2020",18,9,2020,132,5,"Albania",2862427,"Europe"
"423","17/09/2020",17,9,2020,144,3,"Albania",2862427,"Europe"
"424","16/09/2020",16,9,2020,152,2,"Albania",2862427,"Europe"
"425","15/09/2020",15,9,2020,167,4,"Albania",2862427,"Europe"
"426","14/09/2020",14,9,2020,168,4,"Albania",2862427,"Europe"
"427","13/09/2020",13,9,2020,164,3,"Albania",2862427,"Europe"
"428","12/09/2020",12,9,2020,161,3,"Albania",2862427,"Europe"
"429","11/09/2020",11,9,2020,156,2,"Albania",2862427,"Europe"
"430","10/09/2020",10,9,2020,151,1,"Albania",2862427,"Europe"
"431","09/09/2020",9,9,2020,147,2,"Albania",2862427,"Europe"
"432","08/09/2020",8,9,2020,151,3,"Albania",2862427,"Europe"
"433","07/09/2020",7,9,2020,153,4,"Albania",2862427,"Europe"
"434","06/09/2020",6,9,2020,135,6,"Albania",2862427,"Europe"
"435","05/09/2020",5,9,2020,123,5,"Albania",2862427,"Europe"
"436","04/09/2020",4,9,2020,116,5,"Albania",2862427,"Europe"
"437","03/09/2020",3,9,2020,122,6,"Albania",2862427,"Europe"
"438","02/09/2020",2,9,2020,93,6,"Albania",2862427,"Europe"
"439","01/09/2020",1,9,2020,133,4,"Albania",2862427,"Europe"
"440","31/08/2020",31,8,2020,101,5,"Albania",2862427,"Europe"
"441","30/08/2020",30,8,2020,84,4,"Albania",2862427,"Europe"
"442","29/08/2020",29,8,2020,112,5,"Albania",2862427,"Europe"
"443","28/08/2020",28,8,2020,156,3,"Albania",2862427,"Europe"
"444","27/08/2020",27,8,2020,168,4,"Albania",2862427,"Europe"
"445","26/08/2020",26,8,2020,154,5,"Albania",2862427,"Europe"
"446","25/08/2020",25,8,2020,178,4,"Albania",2862427,"Europe"
"447","24/08/2020",24,8,2020,152,5,"Albania",2862427,"Europe"
"448","23/08/2020",23,8,2020,156,5,"Albania",2862427,"Europe"
"449","22/08/2020",22,8,2020,152,2,"Albania",2862427,"Europe"
"450","21/08/2020",21,8,2020,155,4,"Albania",2862427,"Europe"
"451","20/08/2020",20,8,2020,158,2,"Albania",2862427,"Europe"
"452","19/08/2020",19,8,2020,155,2,"Albania",2862427,"Europe"
"453","18/08/2020",18,8,2020,119,2,"Albania",2862427,"Europe"
"454","17/08/2020",17,8,2020,120,3,"Albania",2862427,"Europe"
"455","16/08/2020",16,8,2020,143,6,"Albania",2862427,"Europe"
"456","15/08/2020",15,8,2020,146,6,"Albania",2862427,"Europe"
"457","14/08/2020",14,8,2020,154,5,"Albania",2862427,"Europe"
"458","13/08/2020",13,8,2020,141,3,"Albania",2862427,"Europe"
"459","12/08/2020",12,8,2020,140,5,"Albania",2862427,"Europe"
"460","11/08/2020",11,8,2020,125,1,"Albania",2862427,"Europe"
"461","10/08/2020",10,8,2020,136,6,"Albania",2862427,"Europe"
"462","09/08/2020",9,8,2020,124,4,"Albania",2862427,"Europe"
"463","08/08/2020",8,8,2020,135,1,"Albania",2862427,"Europe"
"464","07/08/2020",7,8,2020,127,6,"Albania",2862427,"Europe"
"465","06/08/2020",6,8,2020,139,6,"Albania",2862427,"Europe"
"466","05/08/2020",5,8,2020,130,4,"Albania",2862427,"Europe"
"467","04/08/2020",4,8,2020,101,6,"Albania",2862427,"Europe"
"468","03/08/2020",3,8,2020,123,5,"Albania",2862427,"Europe"
"469","02/08/2020",2,8,2020,120,4,"Albania",2862427,"Europe"
"470","01/08/2020",1,8,2020,79,3,"Albania",2862427,"Europe"
"471","31/07/2020",31,7,2020,92,4,"Albania",2862427,"Europe"
"472","30/07/2020",30,7,2020,108,2,"Albania",2862427,"Europe"
"473","29/07/2020",29,7,2020,117,4,"Albania",2862427,"Europe"
"474","28/07/2020",28,7,2020,117,6,"Albania",2862427,"Europe"
"475","27/07/2020",27,7,2020,126,4,"Albania",2862427,"Europe"
"476","26/07/2020",26,7,2020,67,6,"Albania",2862427,"Europe"
"477","25/07/2020",25,7,2020,104,5,"Albania",2862427,"Europe"
"478","24/07/2020",24,7,2020,108,3,"Albania",2862427,"Europe"
"479","23/07/2020",23,7,2020,68,3,"Albania",2862427,"Europe"
"480","22/07/2020",22,7,2020,119,4,"Albania",2862427,"Europe"
"481","21/07/2020",21,7,2020,81,1,"Albania",2862427,"Europe"
"482","20/07/2020",20,7,2020,82,1,"Albania",2862427,"Europe"
"483","19/07/2020",19,7,2020,102,4,"Albania",2862427,"Europe"
"484","18/07/2020",18,7,2020,55,3,"Albania",2862427,"Europe"
"485","17/07/2020",17,7,2020,99,3,"Albania",2862427,"Europe"
"486","16/07/2020",16,7,2020,85,4,"Albania",2862427,"Europe"
"487","15/07/2020",15,7,2020,96,2,"Albania",2862427,"Europe"
"488","14/07/2020",14,7,2020,117,2,"Albania",2862427,"Europe"
"489","13/07/2020",13,7,2020,83,4,"Albania",2862427,"Europe"
"490","12/07/2020",12,7,2020,93,4,"Albania",2862427,"Europe"
"491","11/07/2020",11,7,2020,90,2,"Albania",2862427,"Europe"
"492","10/07/2020",10,7,2020,82,0,"Albania",2862427,"Europe"
"493","09/07/2020",9,7,2020,68,2,"Albania",2862427,"Europe"
"494","08/07/2020",8,7,2020,74,2,"Albania",2862427,"Europe"
"495","07/07/2020",7,7,2020,71,3,"Albania",2862427,"Europe"
"496","06/07/2020",6,7,2020,74,2,"Albania",2862427,"Europe"
"497","05/07/2020",5,7,2020,67,2,"Albania",2862427,"Europe"
"498","04/07/2020",4,7,2020,90,3,"Albania",2862427,"Europe"
"499","03/07/2020",3,7,2020,82,4,"Albania",2862427,"Europe"
"500","02/07/2020",2,7,2020,45,3,"Albania",2862427,"Europe"
"501","01/07/2020",1,7,2020,69,4,"Albania",2862427,"Europe"
"502","30/06/2020",30,6,2020,64,3,"Albania",2862427,"Europe"
"503","29/06/2020",29,6,2020,72,2,"Albania",2862427,"Europe"
"504","28/06/2020",28,6,2020,61,2,"Albania",2862427,"Europe"
"505","27/06/2020",27,6,2020,77,2,"Albania",2862427,"Europe"
"506","26/06/2020",26,6,2020,78,2,"Albania",2862427,"Europe"
"507","25/06/2020",25,6,2020,67,2,"Albania",2862427,"Europe"
"508","24/06/2020",24,6,2020,52,1,"Albania",2862427,"Europe"
"509","23/06/2020",23,6,2020,68,0,"Albania",2862427,"Europe"
"510","22/06/2020",22,6,2020,36,1,"Albania",2862427,"Europe"
"511","21/06/2020",21,6,2020,53,1,"Albania",2862427,"Europe"
"512","20/06/2020",20,6,2020,50,3,"Albania",2862427,"Europe"
"513","19/06/2020",19,6,2020,66,1,"Albania",2862427,"Europe"
"514","18/06/2020",18,6,2020,50,1,"Albania",2862427,"Europe"
"515","17/06/2020",17,6,2020,82,1,"Albania",2862427,"Europe"
"516","16/06/2020",16,6,2020,69,0,"Albania",2862427,"Europe"
"517","15/06/2020",15,6,2020,57,0,"Albania",2862427,"Europe"
"518","14/06/2020",14,6,2020,48,0,"Albania",2862427,"Europe"
"519","13/06/2020",13,6,2020,31,1,"Albania",2862427,"Europe"
"520","12/06/2020",12,6,2020,44,1,"Albania",2862427,"Europe"
"521","11/06/2020",11,6,2020,42,0,"Albania",2862427,"Europe"
"522","10/06/2020",10,6,2020,36,0,"Albania",2862427,"Europe"
"523","09/06/2020",9,6,2020,17,0,"Albania",2862427,"Europe"
"524","08/06/2020",8,6,2020,14,0,"Albania",2862427,"Europe"
"525","07/06/2020",7,6,2020,20,1,"Albania",2862427,"Europe"
"526","06/06/2020",6,6,2020,15,0,"Albania",2862427,"Europe"
"527","05/06/2020",5,6,2020,13,0,"Albania",2862427,"Europe"
"528","04/06/2020",4,6,2020,20,0,"Albania",2862427,"Europe"
"529","03/06/2020",3,6,2020,21,0,"Albania",2862427,"Europe"
"530","02/06/2020",2,6,2020,6,0,"Albania",2862427,"Europe"
"531","01/06/2020",1,6,2020,15,0,"Albania",2862427,"Europe"
"532","31/05/2020",31,5,2020,23,0,"Albania",2862427,"Europe"
"533","30/05/2020",30,5,2020,23,0,"Albania",2862427,"Europe"
"534","29/05/2020",29,5,2020,26,0,"Albania",2862427,"Europe"
"535","28/05/2020",28,5,2020,21,0,"Albania",2862427,"Europe"
"536","27/05/2020",27,5,2020,25,1,"Albania",2862427,"Europe"
"537","26/05/2020",26,5,2020,6,0,"Albania",2862427,"Europe"
"538","25/05/2020",25,5,2020,9,1,"Albania",2862427,"Europe"
"539","24/05/2020",24,5,2020,8,0,"Albania",2862427,"Europe"
"540","23/05/2020",23,5,2020,12,0,"Albania",2862427,"Europe"
"541","22/05/2020",22,5,2020,5,0,"Albania",2862427,"Europe"
"542","21/05/2020",21,5,2020,15,0,"Albania",2862427,"Europe"
"543","20/05/2020",20,5,2020,1,0,"Albania",2862427,"Europe"
"544","19/05/2020",19,5,2020,2,0,"Albania",2862427,"Europe"
"545","18/05/2020",18,5,2020,13,0,"Albania",2862427,"Europe"
"546","17/05/2020",17,5,2020,17,0,"Albania",2862427,"Europe"
"547","16/05/2020",16,5,2020,18,0,"Albania",2862427,"Europe"
"548","15/05/2020",15,5,2020,18,0,"Albania",2862427,"Europe"
"549","14/05/2020",14,5,2020,4,0,"Albania",2862427,"Europe"
"550","13/05/2020",13,5,2020,4,0,"Albania",2862427,"Europe"
"551","12/05/2020",12,5,2020,4,0,"Albania",2862427,"Europe"
"552","11/05/2020",11,5,2020,12,0,"Albania",2862427,"Europe"
"553","10/05/2020",10,5,2020,6,0,"Albania",2862427,"Europe"
"554","09/05/2020",9,5,2020,8,0,"Albania",2862427,"Europe"
"555","08/05/2020",8,5,2020,10,0,"Albania",2862427,"Europe"
"556","07/05/2020",7,5,2020,12,0,"Albania",2862427,"Europe"
"557","06/05/2020",6,5,2020,17,0,"Albania",2862427,"Europe"
"558","05/05/2020",5,5,2020,8,0,"Albania",2862427,"Europe"
"559","04/05/2020",4,5,2020,6,0,"Albania",2862427,"Europe"
"560","03/05/2020",3,5,2020,7,0,"Albania",2862427,"Europe"
"561","02/05/2020",2,5,2020,9,0,"Albania",2862427,"Europe"
"562","01/05/2020",1,5,2020,7,0,"Albania",2862427,"Europe"
"563","30/04/2020",30,4,2020,16,1,"Albania",2862427,"Europe"
"564","29/04/2020",29,4,2020,14,2,"Albania",2862427,"Europe"
"565","28/04/2020",28,4,2020,10,0,"Albania",2862427,"Europe"
"566","27/04/2020",27,4,2020,14,1,"Albania",2862427,"Europe"
"567","26/04/2020",26,4,2020,34,0,"Albania",2862427,"Europe"
"568","25/04/2020",25,4,2020,15,0,"Albania",2862427,"Europe"
"569","24/04/2020",24,4,2020,29,0,"Albania",2862427,"Europe"
"570","23/04/2020",23,4,2020,25,1,"Albania",2862427,"Europe"
"571","22/04/2020",22,4,2020,25,0,"Albania",2862427,"Europe"
"572","21/04/2020",21,4,2020,22,0,"Albania",2862427,"Europe"
"573","20/04/2020",20,4,2020,14,0,"Albania",2862427,"Europe"
"574","19/04/2020",19,4,2020,9,0,"Albania",2862427,"Europe"
"575","18/04/2020",18,4,2020,21,0,"Albania",2862427,"Europe"
"576","17/04/2020",17,4,2020,24,1,"Albania",2862427,"Europe"
"577","16/04/2020",16,4,2020,19,1,"Albania",2862427,"Europe"
"578","15/04/2020",15,4,2020,8,1,"Albania",2862427,"Europe"
"579","14/04/2020",14,4,2020,21,0,"Albania",2862427,"Europe"
"580","13/04/2020",13,4,2020,13,0,"Albania",2862427,"Europe"
"581","12/04/2020",12,4,2020,17,0,"Albania",2862427,"Europe"
"582","11/04/2020",11,4,2020,7,0,"Albania",2862427,"Europe"
"583","10/04/2020",10,4,2020,9,1,"Albania",2862427,"Europe"
"584","09/04/2020",9,4,2020,17,0,"Albania",2862427,"Europe"
"585","08/04/2020",8,4,2020,6,0,"Albania",2862427,"Europe"
"586","07/04/2020",7,4,2020,16,1,"Albania",2862427,"Europe"
"587","06/04/2020",6,4,2020,28,2,"Albania",2862427,"Europe"
"588","05/04/2020",5,4,2020,29,2,"Albania",2862427,"Europe"
"589","04/04/2020",4,4,2020,27,1,"Albania",2862427,"Europe"
"590","03/04/2020",3,4,2020,18,1,"Albania",2862427,"Europe"
"591","02/04/2020",2,4,2020,16,0,"Albania",2862427,"Europe"
"592","01/04/2020",1,4,2020,20,3,"Albania",2862427,"Europe"
"593","31/03/2020",31,3,2020,11,2,"Albania",2862427,"Europe"
"594","30/03/2020",30,3,2020,15,0,"Albania",2862427,"Europe"
"595","29/03/2020",29,3,2020,11,1,"Albania",2862427,"Europe"
"596","28/03/2020",28,3,2020,12,3,"Albania",2862427,"Europe"
"597","27/03/2020",27,3,2020,28,1,"Albania",2862427,"Europe"
"598","26/03/2020",26,3,2020,23,0,"Albania",2862427,"Europe"
"599","25/03/2020",25,3,2020,23,1,"Albania",2862427,"Europe"
"600","24/03/2020",24,3,2020,11,2,"Albania",2862427,"Europe"
"601","23/03/2020",23,3,2020,13,0,"Albania",2862427,"Europe"
"602","22/03/2020",22,3,2020,6,0,"Albania",2862427,"Europe"
"603","21/03/2020",21,3,2020,0,0,"Albania",2862427,"Europe"
"604","20/03/2020",20,3,2020,11,0,"Albania",2862427,"Europe"
"605","19/03/2020",19,3,2020,4,1,"Albania",2862427,"Europe"
"606","18/03/2020",18,3,2020,4,0,"Albania",2862427,"Europe"
"607","17/03/2020",17,3,2020,9,0,"Albania",2862427,"Europe"
"608","16/03/2020",16,3,2020,4,0,"Albania",2862427,"Europe"
"609","15/03/2020",15,3,2020,5,0,"Albania",2862427,"Europe"
"610","14/03/2020",14,3,2020,10,0,"Albania",2862427,"Europe"
"611","13/03/2020",13,3,2020,12,0,"Albania",2862427,"Europe"
"612","12/03/2020",12,3,2020,1,1,"Albania",2862427,"Europe"
"613","11/03/2020",11,3,2020,4,0,"Albania",2862427,"Europe"
"614","10/03/2020",10,3,2020,4,0,"Albania",2862427,"Europe"
"615","09/03/2020",9,3,2020,2,0,"Albania",2862427,"Europe"
"616","11/12/2020",11,12,2020,565,10,"Algeria",43053054,"Africa"
"617","10/12/2020",10,12,2020,598,15,"Algeria",43053054,"Africa"
"618","09/12/2020",9,12,2020,591,12,"Algeria",43053054,"Africa"
"619","08/12/2020",8,12,2020,573,11,"Algeria",43053054,"Africa"
"620","07/12/2020",7,12,2020,750,15,"Algeria",43053054,"Africa"
"621","06/12/2020",6,12,2020,772,9,"Algeria",43053054,"Africa"
"622","05/12/2020",5,12,2020,803,12,"Algeria",43053054,"Africa"
"623","04/12/2020",4,12,2020,843,16,"Algeria",43053054,"Africa"
"624","03/12/2020",3,12,2020,932,17,"Algeria",43053054,"Africa"
"625","02/12/2020",2,12,2020,963,16,"Algeria",43053054,"Africa"
"626","01/12/2020",1,12,2020,968,21,"Algeria",43053054,"Africa"
"627","30/11/2020",30,11,2020,1009,17,"Algeria",43053054,"Africa"
"628","29/11/2020",29,11,2020,1044,21,"Algeria",43053054,"Africa"
"629","28/11/2020",28,11,2020,1058,20,"Algeria",43053054,"Africa"
"630","27/11/2020",27,11,2020,1085,23,"Algeria",43053054,"Africa"
"631","26/11/2020",26,11,2020,1025,20,"Algeria",43053054,"Africa"
"632","25/11/2020",25,11,2020,1133,15,"Algeria",43053054,"Africa"
"633","24/11/2020",24,11,2020,1005,19,"Algeria",43053054,"Africa"
"634","23/11/2020",23,11,2020,1088,35,"Algeria",43053054,"Africa"
"635","22/11/2020",22,11,2020,1019,1,"Algeria",43053054,"Africa"
"636","21/11/2020",21,11,2020,1103,15,"Algeria",43053054,"Africa"
"637","20/11/2020",20,11,2020,1023,18,"Algeria",43053054,"Africa"
"638","19/11/2020",19,11,2020,1038,20,"Algeria",43053054,"Africa"
"639","18/11/2020",18,11,2020,1002,18,"Algeria",43053054,"Africa"
"640","17/11/2020",17,11,2020,910,14,"Algeria",43053054,"Africa"
"641","16/11/2020",16,11,2020,860,15,"Algeria",43053054,"Africa"
"642","15/11/2020",15,11,2020,844,14,"Algeria",43053054,"Africa"
"643","14/11/2020",14,11,2020,867,14,"Algeria",43053054,"Africa"
"644","13/11/2020",13,11,2020,851,18,"Algeria",43053054,"Africa"
"645","12/11/2020",12,11,2020,811,16,"Algeria",43053054,"Africa"
"646","11/11/2020",11,11,2020,753,15,"Algeria",43053054,"Africa"
"647","10/11/2020",10,11,2020,642,14,"Algeria",43053054,"Africa"
"648","09/11/2020",9,11,2020,670,12,"Algeria",43053054,"Africa"
"649","08/11/2020",8,11,2020,581,12,"Algeria",43053054,"Africa"
"650","07/11/2020",7,11,2020,631,13,"Algeria",43053054,"Africa"
"651","06/11/2020",6,11,2020,642,12,"Algeria",43053054,"Africa"
"652","05/11/2020",5,11,2020,548,10,"Algeria",43053054,"Africa"
"653","04/11/2020",4,11,2020,405,9,"Algeria",43053054,"Africa"
"654","03/11/2020",3,11,2020,302,7,"Algeria",43053054,"Africa"
"655","02/11/2020",2,11,2020,330,9,"Algeria",43053054,"Africa"
"656","01/11/2020",1,11,2020,291,8,"Algeria",43053054,"Africa"
"657","31/10/2020",31,10,2020,319,7,"Algeria",43053054,"Africa"
"658","30/10/2020",30,10,2020,306,8,"Algeria",43053054,"Africa"
"659","29/10/2020",29,10,2020,320,10,"Algeria",43053054,"Africa"
"660","28/10/2020",28,10,2020,287,9,"Algeria",43053054,"Africa"
"661","27/10/2020",27,10,2020,276,8,"Algeria",43053054,"Africa"
"662","26/10/2020",26,10,2020,263,7,"Algeria",43053054,"Africa"
"663","25/10/2020",25,10,2020,250,10,"Algeria",43053054,"Africa"
"664","24/10/2020",24,10,2020,273,9,"Algeria",43053054,"Africa"
"665","23/10/2020",23,10,2020,266,8,"Algeria",43053054,"Africa"
"666","22/10/2020",22,10,2020,252,15,"Algeria",43053054,"Africa"
"667","21/10/2020",21,10,2020,223,0,"Algeria",43053054,"Africa"
"668","20/10/2020",20,10,2020,214,9,"Algeria",43053054,"Africa"
"669","19/10/2020",19,10,2020,199,10,"Algeria",43053054,"Africa"
"670","18/10/2020",18,10,2020,215,5,"Algeria",43053054,"Africa"
"671","17/10/2020",17,10,2020,211,5,"Algeria",43053054,"Africa"
"672","16/10/2020",16,10,2020,193,9,"Algeria",43053054,"Africa"
"673","15/10/2020",15,10,2020,185,9,"Algeria",43053054,"Africa"
"674","14/10/2020",14,10,2020,174,9,"Algeria",43053054,"Africa"
"675","13/10/2020",13,10,2020,153,8,"Algeria",43053054,"Africa"
"676","12/10/2020",12,10,2020,132,6,"Algeria",43053054,"Africa"
"677","11/10/2020",11,10,2020,136,6,"Algeria",43053054,"Africa"
"678","10/10/2020",10,10,2020,146,6,"Algeria",43053054,"Africa"
"679","09/10/2020",9,10,2020,138,4,"Algeria",43053054,"Africa"
"680","08/10/2020",8,10,2020,121,6,"Algeria",43053054,"Africa"
"681","07/10/2020",7,10,2020,129,5,"Algeria",43053054,"Africa"
"682","06/10/2020",6,10,2020,134,8,"Algeria",43053054,"Africa"
"683","05/10/2020",5,10,2020,141,4,"Algeria",43053054,"Africa"
"684","04/10/2020",4,10,2020,148,7,"Algeria",43053054,"Africa"
"685","03/10/2020",3,10,2020,157,8,"Algeria",43053054,"Africa"
"686","02/10/2020",2,10,2020,160,7,"Algeria",43053054,"Africa"
"687","01/10/2020",1,10,2020,162,8,"Algeria",43053054,"Africa"
"688","30/09/2020",30,9,2020,155,7,"Algeria",43053054,"Africa"
"689","29/09/2020",29,9,2020,146,5,"Algeria",43053054,"Africa"
"690","28/09/2020",28,9,2020,153,3,"Algeria",43053054,"Africa"
"691","27/09/2020",27,9,2020,160,4,"Algeria",43053054,"Africa"
"692","26/09/2020",26,9,2020,175,4,"Algeria",43053054,"Africa"
"693","25/09/2020",25,9,2020,179,5,"Algeria",43053054,"Africa"
"694","24/09/2020",24,9,2020,186,9,"Algeria",43053054,"Africa"
"695","23/09/2020",23,9,2020,191,10,"Algeria",43053054,"Africa"
"696","22/09/2020",22,9,2020,197,7,"Algeria",43053054,"Africa"
"697","21/09/2020",21,9,2020,203,7,"Algeria",43053054,"Africa"
"698","20/09/2020",20,9,2020,210,6,"Algeria",43053054,"Africa"
"699","19/09/2020",19,9,2020,219,5,"Algeria",43053054,"Africa"
"700","18/09/2020",18,9,2020,228,9,"Algeria",43053054,"Africa"
"701","17/09/2020",17,9,2020,232,13,"Algeria",43053054,"Africa"
"702","16/09/2020",16,9,2020,238,12,"Algeria",43053054,"Africa"
"703","15/09/2020",15,9,2020,242,8,"Algeria",43053054,"Africa"
